movie,Nosey,Bossy,Easygoing,Rebellious,Humble,Conscientious
ID179vid3,44.0625,34.625,67.88235294,42.5,40,54.21428571
ID179vid3,43.375,35.375,68.11764706,41.375,44.23529412,54.07142857
ID179vid3,43.375,34.5,68.23529412,40.5,46.05882353,54.35714286
ID179vid3,42.875,35.125,68.47058824,39.75,42.88235294,54.92857143
ID179vid3,43.125,35.625,68.23529412,39.625,43.88235294,54.78571429
ID179vid3,43.25,37.3125,68.47058824,39.625,44.35294118,54.92857143
ID179vid3,42.75,32.8125,68.35294118,39.75,44.70588235,54.92857143
ID179vid3,42.375,32.9375,68,40.5,44.11764706,55.07142857
ID179vid3,41.875,39.0625,68.47058824,41.375,44,54.78571429
ID179vid3,42.375,32.9375,69.17647059,42.375,43.64705882,54.78571429
ID179vid3,42.75,33.0625,70.05882353,43.875,43.88235294,54.5
ID179vid3,43.5,34.5,70.05882353,44.5,43.88235294,54.35714286
ID179vid3,44,35,70.41176471,44.625,43.76470588,54.07142857
ID179vid3,44.625,39.5625,70.17647059,43,43.17647059,54.35714286
ID179vid3,44.75,33.875,70.41176471,42.25,43.05882353,54.21428571
ID179vid3,40.6875,34.625,70.64705882,41.875,43.52941176,53.92857143
ID179vid3,43.25,38.9375,70.41176471,41,47,54.07142857
ID179vid3,42.875,38.0625,70.29411765,41.5,47,54.21428571
ID179vid3,42.625,38.6875,70.64705882,41.25,47.47058824,54.07142857
ID179vid3,43,36.625,70.88235294,42.125,47.70588235,54.07142857
ID179vid3,44.8125,36.75,70.41176471,41.75,48.05882353,53.35714286
ID179vid3,43.125,36.25,69.47058824,41.25,47.82352941,53.35714286
ID179vid3,44.6875,35,69.70588235,40.375,47.23529412,53.07142857
ID179vid3,42.1875,36.9375,69.70588235,39.875,47.23529412,52.78571429
ID179vid3,43,37.3125,69.82352941,40.125,47,52.92857143
ID179vid3,42.625,36.625,69.82352941,40.625,47.35294118,53.07142857
ID179vid3,42.5,34.0625,69.82352941,41,47.47058824,53.07142857
ID179vid3,42.375,34.0625,70.41176471,41,47.35294118,53.07142857
ID179vid3,42,33.6875,70.52941176,40.25,47.47058824,53.64285714
ID179vid3,42.375,36.125,70.52941176,39.375,47.23529412,53.92857143
ID179vid3,42.375,35.75,74.35294118,35.625,46.88235294,53.78571429
ID179vid3,42.125,36,71,35.25,47,53.57142857
ID179vid3,42.25,35.875,71.23529412,35.125,47.11764706,53.71428571
ID179vid3,42.625,36.75,71,36.25,47.29411765,53.57142857
ID179vid3,42.625,37.625,70.64705882,37.25,47.52941176,53.71428571
ID179vid3,42.75,38.6875,70.29411765,38.5,47.52941176,53.85714286
ID179vid3,42.625,37.0625,70.41176471,38.125,47.64705882,54
ID179vid3,42,36.5625,70.41176471,37.125,47.41176471,54.42857143
ID179vid3,42.125,36.0625,70.29411765,37,47.41176471,54.57142857
ID179vid3,41.375,34.125,69.94117647,36.625,47.17647059,55.14285714
ID179vid3,40.5,34.6875,69.70588235,36.125,47.52941176,55.14285714
ID179vid3,40.375,35.6875,69.47058824,35.75,47.29411765,55.57142857
ID179vid3,39.75,36.125,69.35294118,35.75,47.64705882,55.85714286
ID179vid3,39.625,38.875,69.11764706,39.875,46.29411765,56.71428571
ID179vid3,40.375,35.875,68.88235294,38.75,46.41176471,57.28571429
ID179vid3,41.375,34.5625,69,39.125,50.23529412,57.28571429
ID179vid3,42.125,38.5,69.23529412,39.875,47.29411765,57.28571429
ID179vid3,41.875,36.0625,68.88235294,40.75,49,57
ID179vid3,41.125,35.8125,69.35294118,41.125,49.35294118,56.85714286
ID179vid3,40.625,34.9375,69.47058824,40,49.52941176,54.21428571
ID179vid3,40.75,34.8125,69.11764706,36.75,50.17647059,54.92857143
ID179vid3,41.125,34.9375,69.11764706,36.375,53.88235294,54.78571429
ID179vid3,41.5,35,69.35294118,35.125,53.76470588,54.35714286
ID179vid3,41.5,33.9375,69,34.75,53.47058824,54.64285714
ID179vid3,39.875,34.1875,69.35294118,34.125,47.88235294,54.78571429
ID179vid3,39.75,33.375,69.35294118,34,48,54.78571429
ID179vid3,40.375,30.6875,69.23529412,34.375,48.23529412,54.64285714
ID179vid3,40.125,33.75,69.82352941,34.5,48.47058824,54.35714286
ID179vid3,39.375,31.75,69.58823529,34.5,48.82352941,54.35714286
ID179vid3,39.25,35.5,69.94117647,37.625,49.29411765,54.21428571
ID179vid3,38.375,34.375,70.88235294,37.5625,48.58823529,54.35714286
ID179vid3,38.125,29.125,68.82352941,30.875,48.47058824,54.35714286
ID179vid3,38.375,30.6875,69.52941176,30.125,48.41176471,54.21428571
ID179vid3,39.25,31.4375,68.70588235,29.25,47.17647059,54.21428571
ID179vid3,39.625,32.625,68.82352941,29,52.05882353,54.21428571
ID179vid3,39.375,33.125,69.64705882,29.25,52.88235294,54.21428571
ID179vid3,39.125,32,69.29411765,28.375,51.29411765,54.92857143
ID179vid3,38.625,31,69.76470588,28.125,51.17647059,54.92857143
ID179vid3,38.25,30.25,68.94117647,29.25,51.23529412,55.07142857
ID179vid3,37.6875,30.875,68.94117647,30.5,49.47058824,55.07142857
ID179vid3,37.5625,31.625,69.05882353,31,52.35294118,55.07142857
ID181vid6,54.8125,35.41176471,72.88235294,41.4375,59.05555556,57.46666667
ID181vid6,54.8125,35.52941176,73.23529412,41.3125,58.94444444,57.46666667
ID181vid6,51.6875,35.76470588,73,41.4375,59.38888889,57.73333333
ID181vid6,50.8125,36.47058824,72.05882353,40.5625,58.94444444,57.73333333
ID181vid6,50.1875,37.05882353,70.70588235,39.9375,59.16666667,58.13333333
ID181vid6,49.9375,37,67.52941176,39.8125,59.05555556,59
ID181vid6,49.3125,36.41176471,66.58823529,39.5625,59.05555556,59.13333333
ID181vid6,47.4375,36.52941176,66.11764706,39.3125,59.61111111,59.26666667
ID181vid6,46.1875,37.47058824,66.11764706,38.6875,60.05555556,60.06666667
ID181vid6,44.9375,37.58823529,66.58823529,38,59.72222222,60.93333333
ID181vid6,45.625,37.94117647,66.70588235,37.625,59.16666667,62
ID181vid6,45.5,37.82352941,65.64705882,37.125,59.16666667,61.73333333
ID181vid6,45.125,35.88235294,64.47058824,36.875,58.11111111,61.33333333
ID181vid6,43.625,36.35294118,64.52941176,36,56.88888889,61.2
ID181vid6,43.875,36,65,35.125,56.55555556,61.2
ID181vid6,44,36,65.64705882,34.5625,54.55555556,61.33333333
ID181vid6,43.5,36.64705882,67.70588235,34.6875,53.83333333,61.46666667
ID181vid6,43.125,36.52941176,68.35294118,34.6875,58.11111111,61.33333333
ID181vid6,42.75,36.52941176,67.41176471,34.9375,55.83333333,61.46666667
ID181vid6,42.75,36.29411765,66.94117647,34.8125,53.22222222,61.2
ID181vid6,42.5,36.41176471,65.88235294,34.3125,53.44444444,61.73333333
ID181vid6,42.875,38.47058824,64.82352941,33.6875,53.55555556,61.46666667
ID181vid6,42.25,38.11764706,64.58823529,34.0625,53.05555556,61.2
ID181vid6,42.5,38.11764706,63.41176471,34.125,53.16666667,62.13333333
ID181vid6,42.875,37.64705882,62.94117647,33.625,55.55555556,62
ID181vid6,43.25,37.41176471,61.58823529,33,56.11111111,61.73333333
ID181vid6,43.125,37.88235294,60.64705882,33.375,55.94444444,61.6
ID181vid6,46.8125,38,59.11764706,33.25,57.77777778,61.06666667
ID181vid6,47.5625,36.82352941,58.76470588,32.0625,57.77777778,60.66666667
ID181vid6,47.4375,36.23529412,58.76470588,32.3125,56.16666667,62.33333333
ID181vid6,45.5,36.23529412,58.52941176,32.6875,56.38888889,62.06666667
ID181vid6,44.5,36.35294118,59.52941176,32.5625,57.16666667,61.8
ID181vid6,44.5,36.23529412,59.88235294,32.4375,57.38888889,62.06666667
ID181vid6,44.375,35.52941176,59.88235294,31.5625,57.38888889,61.4
ID181vid6,44,35.52941176,59.64705882,31.1875,57.83333333,61.13333333
ID181vid6,44.125,34.94117647,58.23529412,31.5,57.72222222,60.86666667
ID181vid6,44,34.82352941,57.23529412,31.125,56.66666667,59.53333333
ID181vid6,43.875,34.58823529,56.88235294,31.5,56.11111111,59.13333333
ID181vid6,43.625,34.11764706,56.41176471,30.8125,55.88888889,59.66666667
ID181vid6,43.125,33.76470588,56.17647059,32.25,55.66666667,60.2
ID181vid6,43.125,33.76470588,56.05882353,32,55.88888889,60.33333333
ID181vid6,43.25,33.76470588,56.29411765,31.875,56.11111111,60.2
ID181vid6,42.75,33.17647059,56.94117647,31.25,56.22222222,59.53333333
ID181vid6,42.5,32.58823529,57.17647059,31.375,57.38888889,59.53333333
ID181vid6,42.375,31.17647059,57.52941176,31.625,58.05555556,59.93333333
ID181vid6,41.5,30,57.76470588,34.5,58.72222222,60.46666667
ID181vid6,41.75,29.05882353,58,29.8125,59.16666667,60.46666667
ID181vid6,41.75,29.76470588,58.23529412,29.4375,59.5,60.06666667
ID181vid6,41.75,30.82352941,58.11764706,29.4375,60.61111111,59.93333333
ID181vid6,42,31.52941176,57.52941176,29.3125,61.72222222,59.53333333
ID181vid6,41.75,29.70588235,57.17647059,31.0625,61.94444444,59.53333333
ID181vid6,41.625,31,56.70588235,32.5625,61.22222222,59.8
ID181vid6,41.75,32.05882353,55.88235294,32.6875,61.55555556,60.46666667
ID181vid6,41.875,33,55.05882353,35.6875,63.72222222,60.73333333
ID181vid6,38.5625,33.11764706,54.58823529,34.9375,58.72222222,60.86666667
ID181vid6,37.8125,33.41176471,54.58823529,27.375,60.22222222,60.33333333
ID181vid6,37.5625,32.70588235,54.94117647,26.375,64.22222222,60.6
ID181vid6,38.4375,30.41176471,54.58823529,27.5,63.5,60.8
ID181vid6,39.0625,26.76470588,54,29.125,63.38888889,60.8
ID181vid6,39.4375,27.76470588,53.64705882,29.625,63.83333333,60.4
ID181vid6,38.8125,32.88235294,53.41176471,28.125,63.94444444,60.53333333
ID181vid6,37.9375,32,53.05882353,28.375,63.83333333,60.53333333
ID181vid6,37.3125,26.76470588,52.11764706,28.75,64.05555556,61.06666667
ID181vid6,36.6875,32.52941176,52.58823529,29.125,64.27777778,62
ID181vid6,35.375,33.05882353,52.47058824,29.375,63.83333333,61.8
ID181vid6,35.625,28.29411765,52.47058824,29.625,64.05555556,61.8
ID181vid6,35.5,28.76470588,52,30.5,64.5,61.53333333
ID181vid6,32.5625,28.64705882,51.64705882,30.625,64.83333333,61.13333333
ID181vid6,33.625,28.29411765,51.52941176,28.125,64.72222222,61.4
ID181vid6,31.9375,27.94117647,51.23529412,27.625,65.5,61.53333333
ID181vid6,31.4375,26.41176471,51,27.875,65.27777778,61.26666667
ID181vid6,30.375,26.76470588,50.41176471,28.375,65.61111111,61.4
ID181vid6,31.8125,27.58823529,50.17647059,28.75,65.94444444,60.46666667
ID181vid6,32.3125,28.05882353,49.47058824,27.625,66.61111111,59.93333333
ID181vid6,32.4375,28.76470588,48.88235294,27.125,66.38888889,59.66666667
ID181vid6,30.875,28.52941176,48.29411765,27.375,66.72222222,59.93333333
ID181vid6,31.1875,28.52941176,48.52941176,27.875,66.94444444,59.26666667
ID181vid6,30.8125,28.88235294,48.88235294,27.875,67.27777778,58.86666667
ID181vid6,30.8125,28.29411765,48.88235294,27,67.27777778,58.86666667
ID181vid6,30.8125,28.05882353,49.35294118,26.125,67.83333333,59.4
ID181vid6,30.6875,27.82352941,49.23529412,26.875,68.16666667,59.8
ID181vid6,30.3125,27.47058824,49.35294118,27.125,68.16666667,61
ID181vid6,29.8125,27.58823529,48.88235294,26.875,68.72222222,61.13333333
ID181vid6,28.4375,27.23529412,48.52941176,27.125,69.05555556,61.13333333
ID181vid6,27.8125,29.76470588,49.11764706,27,68.83333333,61.13333333
ID181vid6,32.3125,29.29411765,49.23529412,27.25,69.16666667,61
ID181vid6,33.8125,28.11764706,49.11764706,27.125,69.27777778,61.53333333
ID181vid6,32.1875,27.05882353,49.11764706,27.125,69.27777778,61.66666667
ID181vid6,32.1875,26.11764706,48.88235294,28.125,69.61111111,61.53333333
ID181vid6,32.9375,26,48.88235294,27.75,69.72222222,61
ID181vid6,33.9375,25.88235294,49.47058824,28.5,70.5,61.13333333
ID181vid6,30.4375,26.11764706,50.17647059,28.875,71.05555556,61.66666667
ID181vid6,30.6875,26.47058824,52.35294118,29.625,71.05555556,57.73333333
ID181vid6,29.6875,27.17647059,51.88235294,29.875,70.83333333,57.73333333
ID181vid6,28.5,27.29411765,51.41176471,30.25,71.38888889,57.2
ID181vid6,28.625,27.52941176,49.52941176,29.5,71.94444444,55.86666667
ID181vid6,28.5,26.11764706,48.35294118,29.5,72.5,55.73333333
ID181vid6,28.5,24.47058824,47.88235294,28.875,72.72222222,55.46666667
ID181vid6,28.5,23.52941176,47.76470588,29.25,74.83333333,60.2
ID181vid6,28.375,23.41176471,47.64705882,25.25,75.27777778,61
ID181vid6,28.625,23.05882353,48.94117647,24.625,75.5,61
ID181vid6,28.875,23.05882353,49.41176471,24.75,75.38888889,61.53333333
ID181vid6,28.875,23.52941176,50.47058824,25.125,75.61111111,61.93333333
ID181vid6,29.375,23.17647059,51.41176471,26,75.94444444,62.46666667
ID181vid6,28.625,22.23529412,52.47058824,26.875,76.27777778,62.2
ID181vid6,28.625,21.41176471,53.41176471,26.875,76.5,62.73333333
ID181vid6,28.875,20.94117647,53.88235294,27,76.16666667,63.66666667
ID181vid6,28.375,20.94117647,54,27.25,76.27777778,63.93333333
ID181vid6,28.875,23.64705882,54.23529412,27.25,76.5,63.66666667
ID181vid6,33.25,23.29411765,53.64705882,26.75,75.83333333,63.4
ID181vid6,33.25,22.58823529,53.17647059,25.5,75.83333333,63.66666667
ID181vid6,32.875,22,52.94117647,25.125,75.27777778,64.6
ID181vid6,33.125,22,52.58823529,25.75,75.61111111,66.73333333
ID181vid6,33.875,21.41176471,52.23529412,27.25,75.5,67.4
ID181vid6,34.25,20.70588235,52.35294118,27.625,75.72222222,67.66666667
ID181vid6,34.375,19.52941176,52,27.625,79.5,67.8
ID181vid6,34.875,19.29411765,52.23529412,26.875,79.16666667,67.53333333
ID181vid6,34.75,18.94117647,52.82352941,23.9375,79.05555556,67.8
ID181vid6,31.4375,18.82352941,53.52941176,23.5625,78.38888889,68.06666667
ID181vid6,33.25,19.52941176,54.11764706,23.3125,78.27777778,67.93333333
ID181vid6,32.9375,19.05882353,54.35294118,23.0625,79.16666667,67.93333333
ID181vid6,33.8125,19.41176471,53.88235294,22.4375,78.94444444,68.06666667
ID181vid6,33.6875,19.52941176,53.64705882,21.3125,78.72222222,68.33333333
ID181vid6,34.6875,20.94117647,53.41176471,21.6875,78.83333333,68.73333333
ID181vid6,31.375,21.29411765,54.11764706,21.8125,78.38888889,69
ID181vid6,30.6875,19.41176471,54.35294118,21.6875,78.83333333,69.13333333
